commentaire$text
comments  0$2 nuitées pour un déplacement professionnel. Heureusement, la restauration fonctionne toujours, même c'est sous forme de service en chambre. Séjour agréable, personnel aimable, bon état de l'établissement et de la chambre, équipements fonctionnels.
comments  1$Repas proposé et très bon même pendant la crise covid et couvre feu.
comments  2$Personnel aimable et à l'écoute. Le séjour c'est bien passé.
comments  3$Séjour agréable dans un hôtel à la hauteur des ses 3 étoiles 🌟
comments  4$Conforme aux normes IBIS
comments  5$Pouvoir dîner sur place où la qualité des plats était parfaite et le service très bien
comments  6$Super hôtel o calme personnel accueillant juste un pti soucis de clim
comments  7$Lit très confortable.
comments  8$Rien à dire, personnel très serviable et gentil. Petit déjeuner copieux Chambre impeccable et au calme. On y retournera de toute façon.
comments  9$Très bien, à part une très désagréable odeur de canalisation dans une des salles de bain. On nous a dit que c'était dû à la sécheresse des sols.
comments  10$Nous avons bien dormi alors que les matelas très peu épais n'en promettaient pas tant .( Loin de là qualité "nuit de rêve" proposée dans d'autres ibis) Points à revoir : Les fermetures des portes sont très bruyantes, le "restaurant " d'une qualité plus que médiocre et cher .
comments  11$Je recommande cet hôtel. Il est très agréable calme propre et les services sont au top !!
comments  12$Bon accueil, propre
comments  13$Chambre très agréable, buffet du petit-déjeuner génial. Personnel très agréable
comments  14$C'est un vrai plaisir de passer un séjour à cet endroit
comments  15$Bon emplacement pour se rendre au parc des expositions. Le repas du soir est bon, mais le service est un peu lent.
comments  16$Moquette au sol à l’étage et donc pas clean pour moi mais après changement suite à ma demande au rez-de-chaussée sol refait beaucoup plus agréable merci donc au personnel,le reste je ne sais pas je n’y ai pas manger mais la partie réception pour petit dej très propre et très jolie.
comments  17$bien dans l’ensemble,je n’ai pas aimer la moquette dans ma chambre au premier étage mais après changement ce n’était pas le cas dans ma chambre au rez-de-chaussée,pour le reste tout fonctionne bien,propreté et réponses aux demandes.juste un peu de bruit dans les couloirs au rez-de-chaussée surmènent parce que c’était la veille d’un jour férié mais quand même ça n’excuse rien.
comments  18$Établissement propre, facile d’accès et stationnement. Personnel disponible et accueillant. Très bon rapport qualité/prix et très bon petit déjeuné
comments  19$1er jour. chambre 220 c'était très bien. le deuxième jour réservé au dernier moment nous avons eu la chambre 315 , il y avait des odeurs d'évacuation des eaux usées.nous avons changé pour la 225 dont le lit était moins confortable. votre restaurant est très bien. le petit déjeuner est copieux. suggestion: avoir de quoi faire un thé et café en chambre. merci et bonne continuation.
comments  20$manque une prise de courant a la tete du lit pour brancher un appareil respiratoire
comments  21$Accueil à revoir, chambre avec une forte odeur de remontée d'égouts, une serviette de bain seulement... Un peu léger pour un ibis
comments  22$Hôtel bien placé parfait pour une nuit et menu sympa
