commentaire$text
comments  0$Bien
comments  1$Très bon séjour, Personnel accueil sympathique
comments  2$Finalement mon séjour a été transférer à un autre hôtel "Hôtel de Nemours". Excellente accueil, bon service, chambre parfait et propre.
comments  3$séjour parfait
comments  4$Très bien situé prés du centre mais dans rue calme. Cafés et restau au pied de l hotel, tout à pied :). Accueil parfait et hotel propre. Je garde l adresse pour un prochain séjour.
comments  5$Très bon accueil, et jolie déco pour cet hôtel situé à la fois dans le centre et au calme.
comments  6$Hôtel très bien placé. Personnel très gentil. Petit dejeuner agréable, ambiance zen. Chambre et sanitaires propres. Literie confortable
comments  7$Hôtel bien situé au centre ville bon accueil et bon renseignements pour trouver un restaurant ouvert le dimanche soir nous reviendrons
comments  8$Bel hotel, très bien situé dans le centre de Rennes. Cependant le ménage dans la chambre n’était pas exceptionnel, cheveux dans la douche, poils sur les serviettes, sol avec un peu de poussière. Le support du pommeau de douche s’est aussi décroché dès la première utilisation. Les murs de l’hotel sont tout de même très fin, rendant celui-ci un peu bruyant. Nous avons apprécié la décoration soignée des chambres et de l’entrée de l’hotel, ainsi que l’accueil parfait et l’aide que nous avons reçu à la reception.
comments  9$20/20 Un accueil, une propreté, un service irréprochable... Bravo à la directrice pour ce management exceptionnel! Bravo à l’équipe pour ce belle accueil. On est en famille...
comments  10$Le personnel était libre à lui -même donc parfois la notion de service et assistance s’est légèrement perdu (j’ai eu le sentiment d'embêter en demandant à la dame qui courait entre l’accueil et la gestion de la salle de petit déjeuner si je pouvais ajouter un petit déjeuner à ma nuit). L’établissement était propre et la chambre fonctionnel, la décoration agréable et le lieu extrême bien placé! Seul hic : de la poussière sous le lui et absolument pas de coton tige et coton...
comments  11$Chambre aveugle étouffante de ce faite. Petit salle petit déjeuner sympa
comments  12$Excellent! It is a great place to stay, really like a home and the person in charge is really kind and make us feel really welcomed and as home, he gave us advice to go around cool and interesting places! If you need to stay somewhere, i really recommend this gorgeous hotel! A great location, everything around is really pretty, the town is really close, clean, the garden is beautiful... excellent!!!
comments  13$Hôtel très bien situé. Décoré avec goût. Personnel présent 24/24.
comments  14$TRES PROCHE DU VIEUX CENTRE,personnel sympathique et déco tendance
comments  15$Idéalement situé à quelques pas du centre ville, c'est un petit hotel charmant, avec du personnel agréable. Le stationnement peut se faire au parking colombier à 10 mn à pieds et qui propose des forfait semaine à 25€ avec entrée/sortie du parking illimités.
comments  16$L'hotel est tres bien avec des restaurants sympas a proximite. Il ne leur manque plus que la climatisation et j'aurais mis 5/5
comments  17$Chambre tres petite pour une personne
comments  18$hôtel très bien situé proche gare, mairie, place des Lices... accueil rapide et chameureux, tarif hyper attractif, chambre très agréable, propre, belle salle de douche et bon matelas !! Je recommande ++++ restaurant chez Paul juste au pied de l’hôtel : excellent
comments  19$aimer : emplacement, style, calme, accueil, lit moins aimer : taille de la chambre,
comments  20$très bel hôtel en plein centre de Rennes, chambre familiale très confortable et propre petit déjeuner classique mais très bon et copieux personnel très sympathique je le recommande sans hésitation
comments  21$Rapport qualité prix biens , petite supérette à côté ( alimentations comme boissons) Gare a proximité .Décorations de l'hôtel un peut vieux dommages . Oui je vous le conseille
comments  22$Rapport qualité / prix :correct. Petit inconvénient : les chambres côté rue, c'est un peu bruyant surtout à cause des fêtards. Sinon, c'est bien pour un court séjour.
comments  23$Rapport qualité prix au top, et personnel très sympathique. Je recommande les yeux fermés, merci !
