commentaire$text
comments  0$Hôtel très bien situé et malgré sa proximité avec les gares de Lille Europe et Lille Flandres il est très calme. Le personnel a été très accueillant et toujours souriant.
comments  1$Séjour tranquille dans cette hôtel. Seulement deux nuit mais bien au chaud, peut être un tout petit peu trop d’ailleurs. On aurait du pensez à baisser le chauffage !
comments  2$Hôtel propre, chambres identiques aux photos sur le site.
comments  3$Bon accueil et très bien situé entre les 2 gares
comments  4$Je suis arrivée vendredi en avance et j’ai pu accéder à ma chambre avant 14h; ce qui m’a permis de me reposer et de visiter un peu la ville juste après. Il y avait un problème de chauffage dans la chambre où j’étais mais le réceptionniste m’a trouvée une autre chambre rapidement. Le petit déjeuner est complet: d’ailleurs je trouve ça cool qu’il y ait au moins un petit déjeuner durant cette période de COVID-19 sachant que la plupart des hôtels ont fermé leur restaurant. La chambre était assez grande, propre, assez insonorisée. L’hôtel est très bien situé : pile à côté de la gare de Lille Flandres et à au moins 5-8 minutes à pied de la gare de Lille Europe. De plus il est situé à proximité de plusieurs bouches de métro, à côté du centre commercial Euralille et pas loin du Vieux Lille.
comments  5$Personnel très professionnel, serviable et sympatique. Nous venons dans cet hôtel tous les ans en famille et nous y reviendrons avec plaisir. Très bien situé et très propre.
comments  6$Hotel tres propre, hotel calme et le personnel est sympathique.
comments  7$Une équipe fort sympathique et un emplacement stratégique. Quelques bemols: les lits peu confortables, le petit déjeuner très limité...
comments  8$Excellent accueil. Chambre simple, voir basique. La couette vraiment abîmée, avec des trous. Chambre glaciale même avec un radiateur au maximum. Point ultime, le cache en bois sous la baignoire était cassé et il fallait éviter de laisser tomber mes affaires. J'ai eu l'expérience avec ma brosse qu'il fallait chercher! Oubliez le petit-déjeuner, que des produits du supermarché àcôté, sans aucun goût. Bon, on peut les excuser en raison de l'épidémie Covid19. J'irai dormir ailleurs lors du prochain séjour à Lille
comments  9$CHAMBRE PROPRE ET PERSONNELS ACCUEILLANTS
comments  10$La chambre est belle et spacieuse. Le personnel est très accueillant et l’hôtel est à deux pas de la gare. En revanche on entend beaucoup les bruits extérieurs notamment l’annonce des trains. De plus la chasse d’eau des toilettes fait un bruit de canalisation pendant environ 20 minutes.
comments  11$Situation, confort, calme. Mention spéciale pour les réceptionnistes.
comments  12$Pas d'eau chaude !
comments  13$Au 8 eme étage vue superbe. Chambre confortable. Il manque un petit nécessaire pour se faire un café ou thé comme on trouve dans la plupart des hôtels.
comments  14$hôtel très agréable, manque juste la climatisation
comments  15$L'hôtel en lui même est basique. La literie est très dure, les oreillers sont très quelconque trop plat même avec le 3e oreillers supplémentaire qu'il y avait à disposition dans la chambre cela ne suffisait pas!! Il n'y a pas de mini bar dans la chambre comme indiqué dans la description, juste un mini frigo salle, une bouilloire à disposition dans la chambre serait un plus surtout pour les personnes qui ne prennent pas de petit déjeuner. La salle de bain est quant à elle est spacieuse et propre. Le personnel de l'accueil et quant à lui très poli et agréable il faut un maximum pour nous satisfaire
comments  16$Ménage à améliorer dans la salle de bains . Distributeur de papier toilette bloqué par un remplissage extrême ; brosse sale. Glace de la porte de la sdb pleine de traces. Le fauteuil de la chambre devrait également être mieux nettoyé avec un suceur d'aspirateur, miettes et divers entre l'assise et le dossier ! Bonne literie, chambre dans les normes. Accès facile. Décors et couleurs agréables. Un effort de qualité et de choix serait un plus sur le petit déjeuner très basique et décevant , une seule sorte de pain et de mauvaise qualité. Accueil et gentillesse du personnel dans l'ensemble . Situation idéale entre ville et gare.
comments  17$Manque de clim
comments  18$Chambre très basique, mais propre. La moquette du couloir est vraiment de mauvais goût et d'un autre temps...
comments  19$séjour très agréable - personnel attentionné et souriant. Nous avons été juste été étonnées ma soeur et moi que la chambre ne soit pas faite (lits, poubelles). Nous sommes restées deux nuits. Peut-être les règles sanitaires rapport au coronavirus. Mais si l'occasion se présente, nous reviendrons
comments  20$Globalement bien situe. L hotel lille europe se trouve a cote de la gare.
comments  21$
comments  22$Séjour d’une nuit pour passer le concours de professeur des écoles à Lille Grand Palais. Malheureusement il est très difficile de trouver le parking privé, deux codes sont nécessaires pour rentrer dans le parking puis prendre l’ascenseur mais ne sont pas donnés par l’hôtel lors de la réservation. Donc obligé d’appeler plusieurs fois l’hôtel mais ils répondent une fois sur deux. Mais le personnel est très agréable et souriant.
comments  23$J'ai dû me rendre à Lille pour une consultation médicale...Je venais de faire 600 km en voiture vu que les trains ont été annulés. Arrivé devant l'hôtel, celui était fermé!!! Je veux bien que le Covid-19 pose des problèmes, mais la moindre des choses, c'est d'avertir les clients si l'établissement ferme. Aucun message sur le répondeur de l'hôtel non plus...ça sonne dans le vide. Je ne solliciterai plus cet hôtel à l'avenir. J'ai dû me débrouiller de trouver un autre hôtel (ce qui n'a pas été très facile) car le numéro de Hotels.com était également saturé.
comments  24$Hotel remarquablement tenu et personnel attentionné, la vue de la salle de restauration est magnifique, seul le petit-déjeuner pourrait être plus riche en produits compte tenu du niveau de l'hôtel
comments  25$Un très bon hôtel de passage, idéalement situé près des gares et du centre. Un bon petit-déjeuner pris avec vu sur la ville.
comments  26$De bref passage sur Lille nous avons fait une petite escale dans cet hôtel. Il était parfait ! Propre, confortable, insonorisé !
comments  27$Hôtel pratique situé à l’entre d’Euralille et des deux lignes de métro ; à moins de 10 minutes du vieux-lille, un personnel jeune, dynamique et agréable à regarder. Je recommande
comments  28$Hôtel calme, très bien situé dans Lille. A proximité de la gare et du centre ville. Dommage qu'il n'y avait plus de place de parking, nous avons été à celui de Euralille mais très chère.
comments  29$Hôtel hyper bien situé à deux pas de la gare et à 5 minutes à pied du centre. Bon état général, confortable et propre. Petit déjeuner assez sympa également.
comments  30$Personnel très accueillant, souriant ! La chambre est comme sur les photos. Cependant, la propreté n'était pas top...
comments  31$Bon hôtel pour séjour d'affaire. Emplacement idéal pour ceux qui viennent à Lille en train. Accueil sympa et pro. Chambre un peu fraiche à mon gout. chauffage très tiède. matelas et coussin un peu trop ferme en ce qui me concerne. Pour un court séjour d'affaire, je recommande.
comments  32$Nous avons reserver pour la nuit du nouvel an donc nous avions un depart tardif pour 14h avec un suplement de 30€ a 11h55 la reception nous reveille en nous demandant de quitté la chambre on leur dit que nois avions un depart tardif et qu il doit verifier Leur planing de client la reception nous repond a oui desoler donc comme on nous a reveiller nous nous somme preparer et je demande remboursement pour le depart tardif
comments  33$Très bon séjour. Hôtel propre et accueillant Bruits de porte grinçantes du au va et vient et occupant du 3ieme bruyant.
comments  34$chauffage nettement insuffisant dans les chambres avis partage par plusieurs clients
comments  35$Séjour très agréable au sein de cet hotel. Tout est fait pour votre confort. Accueil rapide et efficace, chambre très propre, soignée, bien agencée, hôtel tres calme, petit déjeuner très varié et copieux, un coin repos dans un cadre reposant.
comments  36$Accueil très agréable, hotel proche de pas mal de choses, pratique pour se déplacer à pied. Disposition d'un frigo déjà rempli fort sympathique cependant manquant des produits qui se trouvaient dans la poubelle qui n'a donc pas été vidée. lit très confortable et grand. Petit déjeuner trop onéreux a notre gout pour le peu de choix proposés. Dommage de ne pas avoir pu se garer dans le parking de l'hotel même, nous avons du se garer dans un autre parking. Il faudrait donc proposé une option afin de pouvoir réserver une place de parking. Après concernant le reste rien à dire. Je recommande tout de même l hotel mais sans le petit déjeuner.
comments  37$séjour pour les fêtes de noël L'hôtel est très bien situé, car à pied il est à 5 mn du vieux centre, de plus il y a un parking sécurisé. La chambre est très propre, de surface très correcte, avec tout le confort. Salle de bain impeccable. Très bon accueil des réceptionnistes. Petit déjeuner complet, avec belle vue car grande surface vitrée. Excellent rapport qualité prix. A ne pas manquer
comments  38$Très bon accueil à la réception Ouvert 24/24 ce qui facilite l’arrivée Proche des 2 gares ce qui est un gros plus Ns recommandons
comments  39$Une seule petite serviette pour 2 personnes !! Pas de papiers mouchoirs , petit déjeuner très pauvre en salé, confiture de bad game , bref hôtel radin
comments  40$Je recommande fortement cet établissement pour son emplacement. Bon rapport qualité prix
comments  41$Mobilier déglingué, pas d'insonorisation, trop froid ou trop chaud, lumières déficientes, petit déjeuner bas de gamme
comments  42$Séjour positif seulement les prix du mini bar excessif...la mini bouteille d’eau ...2.50€. me paraît explosif... sinon le personnel courtois et disponible...rien à redire ..
comments  43$Hôtel très propre et confortable. Idéalement situé en plein centre. Manque juste une petite bouilloire pour se faire un thé ou café
comments  44$hotel tres bien situé à deux pas du centre ville et à égale distance entre les 2 gares. Malgré tout très calme.
comments  45$Séjour agréable une seule remarque la poubelle du bureau n était pas vidée et un mégot s y trouvait ...
comments  46$très bon séjour
comments  47$Le seul problème c’est le parking trop étroit pas idéal qu’à vous avez une grande voiture comme un grandv C4 Picasso
comments  48$Excellent voyage dans l’ensemble , mais au petit matin la femme de chambre qui vient 2 fois de suite ouvrir votre porte pour savoir si il ya quelquen sa fait beaucoup et sa met de mauvaise humeur dés le matin . Je remercie tout de meme la reception pour avoir ete reactif et Profesionnel a cet indicent qui ne devrait plus se produire.
comments  49$hôtel propre et confortable. Accueil chaleureux. Très bien placé avec les gares Lille Europe et Flandre Petit déjeuner excellent Seul bémol : Réservé une chambre avec un grand lit double.. Il y avait deux lits simples.. Il manque éventuellement une bouilloire avec thé/tisane café comme ça se fait beaucoup
comments  50$Chambre un peu vieillotte.
comments  51$Week-end à 2 en couple sur Lille. Accueil peu convenable suite à un problème avec le parking. Il a d'abord fallu passé l'accueil pour récupérer un papier (réservation à faire en amont!). Le parking se situe à 10min en voiture (donc beaucoup plus à pied) de l'hôtel et le gardien n'était pas présent. Nous n'avons pas bu bénéficier du parking de l'hôtel et avons donc du payer un parking cher dans le centre. Chambre plutôt convenable mais les draps n'étaient pas très propres (présence de cheveux). Sinon très bon emplacement en plein centre ville et juste en face de la gare.
comments  52$Chambre très propre et confortable. Accueil réception 24/24. Douche propre. Un peu de bruit mais ce n’est pas à cause de l’hôtel.
comments  53$
comments  54$Un peu vieillot mais l'essentiel y est : propre, bien placé et personnel accueillant
comments  55$
comments  56$Accueil à l'arrivée bof, voisins bruyants et portes qui claquent, mal insonorisé : le voisin qui prend sa douche à 5h du matin, on a l'impression que c'est dans votre chambre... Petit dej bof... par contre le monsieur à l'accueil du petit-déjeuner était très sympa et agréable...
comments  57$Mauvais accueil, on m'a dit de revenir plus tard, en me faisant remarquer que j'avais réserver sur internet !! Chambre assez petite, plutôt décrépis, mais propre, par contre une odeur nauséabonde d'égout sortant de la pseudo salle de bain, qui n'a pas quitter la chambre durant mon séjour, malgré la fenêtre ouverte, de ce fait, c'était très bruyant !! J'ai regretter d'avoir payer 8€00 supplémentaire pour le petit déjeuner, pour avoir du café en machine, des mini-viennoiseries de la veille, ou surgeler, bref, loin de valoir le tarif appliqué!! Au final, déçu de la prestation de cet hôtel !! Pour un séjour rapide d'une nuit, ça vaut un formule 1, ça peut passer, pour un séjour plus long, je déconseille vivement !!
comments  58$Bon hôtel pour un séjour de courte durée. L'insonorisation est peu existante à l'intérieur de l'hôtel (on entend tout ce qu'il se passe dans les couloirs ou dans les autres chambres) mais l'isolation vis à vis de la rue est plutôt bonne. Aucune photo, ne montrait la chambre que j'ai finalement eu : une chambre "couloir" assez sombre mais au 5è étage (donc très jolie vue) avec le lavabo pas loin du lit. Une petite pièce pour les toilettes et la douche qui avait une très forte odeur (produits ménagers ?). Impossible de faire partir l'odeur de cette pièce, l'aération était quasi inexistante La taxe de séjour est légèrement plus élevée que ce qui est indiqué sur la fiche, mais ça reste correct. L'hôtel est très bien situé, à deux pas de la gare ainsi que de Euralille. Et à quelques mètres du Vieux-Lille, parfait pour visiter un petit peu ! Personnel accueillant. (wi-fi gratuit, même au 5è étage, je captais très bien)
comments  59$Chambre agréable et spacieuse. Salle de bain un peu petite et surtout grande marche pour monter dans la douche. Pas de réseau Internet. Chambre juste à côté du local pour les femmes de ménage donc bruyant le matin. Hôtel bien situé face à la gare.
comments  60$Chambre super Propre Spacieuse Beaucoup de rangement Tout le confort possible Serviette et oreille au top matelas au top Seul bémols rue très fréquenté bruit le soir et le matin très tôt
comments  61$Referring to 2 stars hotel, it is good enough. The service was very good for me. But the problem in room is that it is very hot.
comments  62$La chambre était très chaude. Le ventilateur ne suffisait pas, surtout la nuit
comments  63$
comments  64$2 nuits passées dans l*hôtel. Chambre propre mais une vue très sale de la fenêtre de la chambre. De plus un bon accueil par un jeune homme qui m'informe que mon petit déjeuner est inclus et au final au départ on me réclame 2 petits déjeuner soit 18e....pas de geste commercial d effectué j'ai du régler et c'est tout
comments  65$Chambre 12 était pas confortable la moquette était sale salle pas adapté, chambre petite.
comments  66$Malus : taille de la chambre, bruit de l’aération, baignoire trop haute, fenêtre qui s’ouvre mal
comments  67$Rien à redire on recommande!
comments  68$Bien et proximité gare Flandres Par contre douche bouchée
comments  69$Hôtel propre. Literie confortable. Emplacement parfait. Conforme aux attentes.
comments  70$Chambre correcte. Le service est décevant dans le sens où j'ai été dérangé de 2h30 à 5h du matin par un couple exprimant très bruyamment leurs ébats sexuels. Inacceptable. L'isolation est très mauvaise. Pour ce qui est du parking, il n'y a que très peu de places et j'apprends donc sur place qu'il faut réserver très longtemps à l'avance. Sinon, petit déjeuner correct. L'état de l'hôtel doit être rénové s'il veut correspondre à ce que l'on attend d'un "Continental". C'est trompeur, mais vu le prix bas, on devine qu'il y a une raison.
comments  71$chambres succinctes baignoire sans bond ... difficile de prendre un bain certaines chambres ... juste à côté du climatiseur de l'établissement voisin
comments  72$Très bon hôtel bien situé très bon petit dejeuner
comments  73$Pas de commentaire, c'est préférable....................
comments  74$Très bonne situation. Face gare et à quelques pas du centre ville. Attention toutefois, ce n’est pas un vrai lit double mais deux lits simples.
comments  75$Arrives á l hôtel on nous reclame la somme de 54 € 12 pour la chambre hors nous avons deja ete preleve de 66 € par le site Donnant la preuve on nous remboursse les 54€12 et sans excuses on a tout de meme une difference de 11€88 en notre défaveur. Un geste commercial aurait été sympas. Chambre mediocre bouchon lavabo coincė donc inutilisable. Non insonorisė. Bruits de ventilation toilettes douches et conversations des autres clients. Dommage jusqu à present n avons jamais eu de soucis avec le site.
comments  76$Reflux d’égout dans la salle de bain, Chambre surchauffe Isolation sonore médiocre, réveiller à 4h du matin par service de la ville
comments  77$Publicité mensongère, je n'ai pas manqué d'en parler à mes collègues, ma famille,mes amis, bref à tout mon entourage. Ils n'y ont pas cru lorsque je leur ai montré les photos que vous proposez et la chambre que j'ai eu la très mauvaise surprise de découvrir une fois que j'ai ouvert la porte. Avec tout le respect que je dois aux bonnes de l'époque, la chambre qui m'a été attribué dans cet hôtel est juste incroyable, pas de porte pour les wc, un simple rideau, le lit collé au mur et une superficie de 9 mètres carré à tout casser. Hyper dessus de cette réservation. PS: Malgré la déception totale de la chambre, j'ai passé un moment inoubliable grâce à la femme de ma vie.
comments  78$
comments  79$Comme je suis réceptionniste dans les grands hôtels de luxe.J'ai apprécié l’accueil,les renseignements ,le service impeccable des chambres et la situation de l’hôtel.
comments  80$très viellissant ...trop cher pour la qualité de l'hôtel
comments  81$Excellente literie établissement très propre. Le seul bémol, le veilleur de nuit pourrait être un peu plus gracieux Je recommande cet hôtel
comments  82$literie très confortable, mobilier d'époque (table collante-pieds chaise bancales), pas possible d'ouvrir la porte de la salle d'eau entièrement, salle d'eau étroite. Localité impeccable proche de la gare, du métro et du centre de Lille.
comments  83$Sa proximite avec les gares de la ville et le centre ville.
comments  84$Hôtel correct. Bien situé. Une chambre calme avec un bon lit et une salle d'eau très propre. Le personnel d'étage et du petit déjeuner très agréable. Deux nuits au calme et accès facile à mes déplacements prévus en journée !
comments  85$Déjà je suis arrivé à la reception la dame et très froide ensuite e suis monter dans ma chambre il y avais de fenêtre que j ai ouverte car il fesais très chaud et sur les rebord des canettes de bière
