commentaire$text
commentaire$text
commentaire$text
comments  0$
comments  1$Très bon séjour. Des Hôtes adorables. Ils nous ont dirigé sur un restaurant proche très bien également.
comments  2$Excellent accueil. Chambre très confortable, très propre.
comments  3$Des hôtes toujours aux petits soins, je recommande si vous devais dormir sur le secteur!!!!!
comments  4$Nos hôtes ont été charmants et l'établissement conforme à nos attentes.
comments  5$Accueil très chaleureux, les chambres sont très spacieuses, de grands lits et des salles de bains superbes. Propreté nickel.
comments  6$Très bon accueil. Beaucoup de souplesse pour les horaires du petit déjeuner. Bon rapport qualité/prix
comments  7$Accueil très sympathique, cour d'eau à proximité pour une petite balade après repas
comments  8$Vraiment très sympa!!!!!!!!!!!!
comments  9$Maison d’hôte de qualité, la chambre est gigantesque et superbe, la décoration est top, la propreté irréprochable. Seul bémol concerne le pommeau de douche ( un peu petit ), et la situation de la petite ville ( trop tranquille ).
comments  10$N'hésitez pas à choisir cet établissement. Hôtes aux petits soins. Chambres accueillantes et uniques. Vous n'êtes pas ici dans l'hôtellerie standardisée mais dans un lieu bien pensé, original mais fonctionnel. Vous y passerez un moment sympa mais reposant. Literie excellente. Salle d'eau impeccable. Petit déjeuner très varié. Possibilité diverses aux alentours: nature, restos, balade, commerces,...
comments  11$This hotel is amazing. It is not just a beautiful location, but the hotel has been designed in such an interesting and attractive way. In addition, Sylvie, the owner, is a genuinely welcoming and charming lady. Breakfast was great and I look forward to returning.
